	userID	Location	Age
63358	180343	ourense, galicia, spain	22.0
63359	8529	logroño, la rioja, spain	
63360	26443	malakoff, hauts-de-seine, france	27.0
63361	33943	lyon, rhône-alpes, france	25.0
63362	78406	beirut, n/a, lebanon	19.0
63363	80803	paris, ile de france, france	27.0
63364	139480	plaisir, ile de france, france	26.0
63365	147451	herne bay, england, united kingdom	37.0
63366	180651	coventry, england, united kingdom	54.0
63367	203326	vancouver, british columbia, canada	
63368	239630	lyon, rhône-alpes, france	24.0
63369	8529	logroño, la rioja, spain	
63370	256034	brest, bretagne, france	27.0
63371	8529	logroño, la rioja, spain	
63372	11676	n/a, n/a, n/a	
63373	81475	glasgow, scotland, united kingdom	
63374	166432	logroño, la rioja, spain	24.0
63375	187967	london, england, united kingdom	30.0
63376	198304	ormskirk, lancashire, united kingdom	30.0
63377	225232	sydney, new south wales, australia	4.0
63378	244991	bristol, england, united kingdom	55.0
63379	264108	dublin, leinster, ireland	
63380	8529	logroño, la rioja, spain	
63381	8529	logroño, la rioja, spain	
63382	11676	n/a, n/a, n/a	
63383	125774	tehran, tehran, iran	36.0
63384	155806	dallas, pennsylvania, usa	
63385	159455	salmiya, medan hawalli, kuwait	
63386	201290	seixal, setúbal, portugal	35.0
63387	254144	collinsville, texas, usa	23.0
63388	254899	browns mills, new jersey, usa	54.0
63389	8681	orlando, florida, usa	34.0
63390	135458	ottawa, ontario, canada	24.0
63391	8681	orlando, florida, usa	34.0
63392	15408	cary, north carolina, usa	34.0
63393	23768	st. louis, missouri, usa	45.0
63394	69078	new york, new york, usa	42.0
63395	75591	charleston, west virginia, usa	33.0
63396	88693	shanghai, shanghai, china	30.0
63397	93241	woodland hills, california, usa	
63398	93565	tustin, ,	72.0
63399	96366	barnum, minnesota, usa	
63400	114868	edmonton, alberta, canada	31.0
63401	126604	north reading, massachusetts, usa	27.0
63402	136139	fair oaks, california, usa	
63403	142121	waipahu, hawaii, usa	33.0
63404	147978	fort worth, texas, usa	37.0
63405	149907	hendersonville, north carolina, usa	42.0
63406	186837	schofield, wisconsin, usa	39.0
63407	189079	helotes, texas, usa	
63408	218068	west lafayette, indiana, usa	35.0
63409	225996	belton, texas, usa	20.0
63410	238120	louisville, kentucky, usa	25.0
63411	254899	browns mills, new jersey, usa	54.0
63412	270660	portland, oregon, usa	
63413	270820	west bend, wisconsin, usa	52.0
63414	8681	orlando, florida, usa	34.0
63415	21576	memphis, tennessee, usa	31.0
63416	31826	jasper, missouri, usa	54.0
63417	55490	rapid city, south dakota, usa	25.0
63418	101851	keizer, oregon, usa	29.0
63419	132522	vancouver, washington, usa	20.0
63420	150124	york, nebraska, usa	30.0
63421	243785	viña del mar, quinta región, chile	31.0
63422	254945	westland, michigan, usa	33.0
63423	261375	dayton, ohio, usa	22.0
63424	8681	orlando, florida, usa	34.0
63425	92979	fairfield, california, usa	
63426	163485	chicago, illinois, usa	
63427	204864	simi valley, california, usa	47.0
63428	278144	storm lake, iowa, usa	48.0
63429	8681	orlando, florida, usa	34.0
63430	11676	n/a, n/a, n/a	
63431	20119	manchester, new hampshire,	51.0
63432	23768	st. louis, missouri, usa	45.0
63433	27979	bronx, new york, usa	26.0
63434	28325	south bend, indiana, usa	
63435	29025	charlotte, north carolina, usa	52.0
63436	30273	naples, florida, usa	25.0
63437	31688	mesa, arizona, usa	
63438	31919	skokie, illinois, usa	52.0
63439	33999	pittsburgh, pennsylvania, usa	51.0
63440	39513	red deer, alberta, canada	
63441	46398	san antonio, texas, usa	37.0
63442	49109	west jordan, utah, usa	38.0
63443	51264	phoenix, arizona, usa	
63444	51883	jasper, missouri, usa	31.0
63445	60337	st. marys, georgia, usa	50.0
63446	61107	jamaica plain, massachusetts, usa	41.0
63447	64270	embudo, new mexico, usa	
63448	77809	atlantic highlands, new jersey, usa	29.0
63449	78783	chantilly, virginia, usa	49.0
63450	88733	houston, texas, usa	
63451	96608	bloomington, indiana,	
63452	102967	olympia, washington, usa	54.0
63453	103277	sandpoint, idaho, usa	31.0
63454	105517	calgary, alberta, canada	28.0
63455	113633	olympia, washington, usa	42.0
63456	124942	olympia, washington, usa	
63457	130571	summerville, south carolina, usa	
63458	134721	calgary, alberta, canada	19.0
63459	140358	san diego, california, usa	
63460	142093	storm lake, iowa, usa	
63461	142524	detroit, michigan, usa	36.0
63462	143968	wesley chapel, florida, usa	39.0
63463	147224	mechanicsburg, pennsylvania, usa	41.0
63464	153158	takoma park, maryland, usa	35.0
63465	165987	banks, oregon, usa	48.0
63466	168815	miami, florida, usa	
63467	169517	oceano, california, usa	
63468	172742	astoria, oregon, usa	44.0
63469	179184	overland park, kansas, usa	45.0
63470	179733	greenville, texas, usa	26.0
63471	193612	vancouver, washington, usa	30.0
63472	197828	san diego, california, usa	61.0
63473	216167	blacksburg, virginia, usa	
63474	234828	fairbanks, alaska, usa	
63475	244688	st. petersburg, florida, usa	26.0
63476	246820	encinitas, california, usa	39.0
63477	249294	lacrosse, wisconsin, usa	
63478	275636	lemoyne, pennsylvania, usa	30.0
63479	8681	orlando, florida, usa	34.0
63480	56157	florissant, missouri, usa	36.0
63481	8681	orlando, florida, usa	34.0
63482	8681	orlando, florida, usa	34.0
63483	8681	orlando, florida, usa	34.0
63484	98391	morrow, georgia, usa	52.0
63485	8681	orlando, florida, usa	34.0
63486	8681	orlando, florida, usa	34.0
63487	36606	san marcos, california, usa	39.0
63488	45925	loveland, colorado, usa	35.0
63489	63575	los angeles, california, usa	
63490	73923	montrose, california, usa	29.0
63491	91832	miami, florida, usa	
63492	99354	tampa bay, florida, usa	
63493	105374	montreal, quebec, canada	25.0
63494	125143	new york, new york, usa	22.0
63495	129716	tallahassee, florida, usa	30.0
63496	155147	seattle, washington, usa	60.0
63497	169663	towson, maryland, usa	
63498	8681	orlando, florida, usa	34.0
63499	275970	pittsburgh, pennsylvania, usa	46.0
63500	8681	orlando, florida, usa	34.0
63501	8681	orlando, florida, usa	34.0
63502	162738	waterford, michigan, usa	35.0
63503	225763	san francisco, california, usa	
63504	8681	orlando, florida, usa	34.0
63505	69078	new york, new york, usa	42.0
63506	89602	honolulu, hawaii, usa	
63507	8681	orlando, florida, usa	34.0
63508	42743	pocono lake, pennsylvania, usa	
63509	113519	pleasanton, california, usa	
63510	114178	tokyo, tokyo, japan	30.0
63511	166596	greenwood, british columbia, canada	57.0
63512	198711	little canada, minnesota, usa	62.0
63513	8681	orlando, florida, usa	34.0
63514	35859	duluth, minnesota, usa	
63515	76482	zanesville, ohio, usa	103.0
63516	81597	wichita, kansas, usa	
63517	98904	billings, montana, usa	28.0
63518	112026	lakewood, washington, usa	17.0
63519	153513	little rock, arkansas, usa	31.0
63520	181687	austin, texas, usa	29.0
63521	190459	schertz, texas, usa	40.0
63522	204864	simi valley, california, usa	47.0
63523	219482	san antonio, texas, usa	28.0
63524	8681	orlando, florida, usa	34.0
63525	17667	iowa city, iowa, usa	33.0
63526	36836	raleigh, north carolina, usa	56.0
63527	69078	new york, new york, usa	42.0
63528	89602	honolulu, hawaii, usa	
63529	127203	reading, pennsylvania, usa	20.0
63530	263460	tampa, florida, usa	31.0
63531	268786	tucson, arizona, usa	31.0
63532	8734	chula vista, california, usa	
63533	52584	livermore, california, usa	45.0
63534	173431	san francisco, california, usa	27.0
63535	186334	auburn, california, usa	30.0
63536	248580	olympia, washington, usa	18.0
63537	8782	calgary, alberta, canada	239.0
63538	11724	west lawn, pennsylvania, usa	42.0
63539	8782	calgary, alberta, canada	239.0
63540	55492	antioch, illinois, usa	43.0
63541	110912	milpitas, california, usa	36.0
63542	146803	n/a, n/a, usa	
63543	8782	calgary, alberta, canada	239.0
63544	114988	temple, texas, usa	37.0
63545	140000	london, england, united kingdom	
63546	190663	southampton, england, united kingdom	50.0
63547	273718	london, england, united kingdom	32.0
63548	8839	toronto, ontario, canada	
63549	171118	toronto, ontario, canada	47.0
63550	8890	paris, ile-de-france, france	47.0
63551	56039	paris, paris, france	34.0
63552	72992	vanves, ile-de-france, france	44.0
63553	8890	paris, ile-de-france, france	47.0
63554	87707	paris, ile de france, france	23.0
63555	8890	paris, ile-de-france, france	47.0
63556	171569	rennes, bretagne, france	29.0
63557	8890	paris, ile-de-france, france	47.0
63558	41701	bordeaux, aquitaine, france	25.0
63559	56039	paris, paris, france	34.0
63560	138441	merrimack, new hampshire, usa	34.0
63561	167438	metz, lorraine, france	19.0
63562	8890	paris, ile-de-france, france	47.0
63563	8890	paris, ile-de-france, france	47.0
63564	8890	paris, ile-de-france, france	47.0
63565	11676	n/a, n/a, n/a	
63566	72992	vanves, ile-de-france, france	44.0
63567	137397	strasbourg, alsace, france	32.0
63568	176459	brossard, quebec, canada	30.0
63569	215787	lille, nord, france	27.0
63570	215947	rouen, normandie, france	
63571	259155	paris, ile de france, france	25.0
63572	8890	paris, ile-de-france, france	47.0
63573	8890	paris, ile-de-france, france	47.0
63574	8890	paris, ile-de-france, france	47.0
63575	32721	toulouse, haute-garonne, france	36.0
63576	49052	pescara, abruzzo, italy	
63577	86856	paris, ile de france, france	28.0
63578	90277	toulouse, midi-pyrénées, france	23.0
63579	106954	paris, ,	24.0
63580	154511	zurich, n/a, switzerland	31.0
63581	157013	paris, paris, france	24.0
63582	158962	courbevoie, ile-de-france, france	29.0
63583	229728	toulouse, haute-garonne, france	20.0
63584	239594	leuven, vlaams-brabant, belgium	28.0
63585	8890	paris, ile-de-france, france	47.0
63586	8890	paris, ile-de-france, france	47.0
63587	8890	paris, ile-de-france, france	47.0
63588	8890	paris, ile-de-france, france	47.0
63589	8890	paris, ile-de-france, france	47.0
63590	8890	paris, ile-de-france, france	47.0
63591	8890	paris, ile-de-france, france	47.0
63592	120515	porto alegre, rio grande do sul, brazil	42.0
63593	8890	paris, ile-de-france, france	47.0
63594	8890	paris, ile-de-france, france	47.0
63595	8890	paris, ile-de-france, france	47.0
63596	95888	dijon, bourgogne, france	26.0
63597	125808	zürich, zürich, switzerland	32.0
63598	173999	lignières, neuchâtel, switzerland	33.0
63599	261105	basel, basel-stadt, switzerland	50.0
63600	273280	paris, ile de france, france	25.0
63601	8890	paris, ile-de-france, france	47.0
63602	8890	paris, ile-de-france, france	47.0
63603	8890	paris, ile-de-france, france	47.0
63604	8890	paris, ile-de-france, france	47.0
63605	63665	geneva, ge, switzerland	24.0
63606	66255	geneva, geneva, switzerland	25.0
63607	125203	montreal, quebec, canada	18.0
63608	144234	villejuif, ,	41.0
63609	199167	besançon, franche-comté, france	42.0
63610	8890	paris, ile-de-france, france	47.0
63611	183287	paris, ile de france, france	28.0
63612	199180	saint max, n/a, france	22.0
63613	253852	paris, n/a, france	27.0
63614	8890	paris, ile-de-france, france	47.0
63615	8890	paris, ile-de-france, france	47.0
63616	8890	paris, ile-de-france, france	47.0
63617	76041	nancy, lorraine,	
63618	224064	vevey, vaud, switzerland	30.0
63619	253852	paris, n/a, france	27.0
63620	8890	paris, ile-de-france, france	47.0
63621	56039	paris, paris, france	34.0
63622	106954	paris, ,	24.0
63623	183287	paris, ile de france, france	28.0
63624	223386	paris, ile de france, france	27.0
63625	264828	paris, ile de france, france	25.0
63626	8936	elizabeth city, north carolina, usa	18.0
63627	60098	elizabeth city, north carolina, usa	35.0
63628	8936	elizabeth city, north carolina, usa	18.0
63629	8936	elizabeth city, north carolina, usa	18.0
63630	242824	belton, texas, usa	21.0
63631	2358	bryan, texas, usa	23.0
63632	8936	elizabeth city, north carolina, usa	18.0
63633	36606	san marcos, california, usa	39.0
63634	8936	elizabeth city, north carolina, usa	18.0
63635	11676	n/a, n/a, n/a	
63636	16795	mechanicsville, maryland, usa	47.0
63637	17224	london, england, united kingdom	
63638	25981	nj, new jersey, usa	
63639	35859	duluth, minnesota, usa	
63640	43842	tucson, ,	
63641	67397	bloomfield, new jersey, usa	50.0
63642	73394	san diego, california, usa	33.0
63643	79475	childersburg, alabama, usa	37.0
63644	86418	caseyville, illinois, usa	
63645	86603	brooklyn, new york, usa	
63646	93518	round rock, texas, usa	
63647	94997	regina, ,	34.0
63648	96776	winston salem, north carolina, usa	28.0
63649	108191	minneapolis, minnesota, usa	26.0
63650	124363	tallahassee, florida, usa	36.0
63651	142978	vancouver, washington, usa	36.0
63652	153662	ft. stewart, georgia, usa	44.0
63653	164056	valley center, california, usa	17.0
63654	172030	rainsville, alabama, usa	30.0
63655	204864	simi valley, california, usa	47.0
63656	212797	cedar rapids, iowa, usa	39.0
63657	224764	rockaway, new jersey, usa	116.0
63658	225986	watford, england, united kingdom	36.0
63659	226006	scott, arkansas, usa	35.0
63660	241980	ashburn, virginia, usa	35.0
63661	244627	shelbyville, tennessee, usa	32.0
63662	254196	antioch, illinois, usa	
63663	268330	miami, florida, usa	23.0
63664	274061	gahanna/columbus, ohio, usa	26.0
63665	276165	las vegas, nevada, usa	20.0
63666	8936	elizabeth city, north carolina, usa	18.0
63667	16601	brewster, new york, usa	40.0
63668	16634	little rock, arkansas, usa	42.0
63669	21014	fresno, california, usa	
63670	25601	gilbert, arizona, usa	41.0
63671	25630	moving, moving, usa	46.0
63672	27617	beaverton, ontario, canada	32.0
63673	29855	morris, connecticut, usa	53.0
63674	31315	henryville, indiana, usa	34.0
63675	31826	jasper, missouri, usa	54.0
63676	35859	duluth, minnesota, usa	
63677	37950	calgary, alberta, canada	
63678	42914	clarksville, indiana, usa	26.0
63679	48155	amarillo, texas, usa	31.0
63680	51526	long beach, california, usa	34.0
63681	66574	astoria, new york, usa	27.0
63682	93085	cedar rapids, iowa, usa	34.0
63683	95359	charleston, west virginia, usa	33.0
63684	102334	charleston, west virginia, usa	
63685	102359	springfield, oregon, usa	
63686	107784	tarentum, pennsylvania, usa	
63687	110973	wiley ford, west virginia, usa	43.0
63688	119282	chicago, illinois, usa	168.0
63689	136252	santa fe, new mexico, usa	33.0
63690	142017	louisville, kentucky, usa	
63691	143134	marion, arkansas, usa	27.0
63692	149843	tacoma, washington, usa	60.0
63693	154611	anchorage, alaska, usa	16.0
63694	158295	cleveland, ohio, usa	
63695	165758	st. catharines, ontario, canada	
63696	172030	rainsville, alabama, usa	30.0
63697	185233	winnemucca, nevada, usa	31.0
63698	187145	grapeview, washington, usa	65.0
63699	197775	iasi, iasi, romania	21.0
63700	202706	shelby township, michigan, usa	
63701	211426	pueblo, colorado, usa	24.0
63702	212797	cedar rapids, iowa, usa	39.0
63703	213829	sarasota, florida, usa	
63704	219683	santa ana, california, usa	32.0
63705	220688	brookline, massachusetts, usa	27.0
63706	222563	griswold, connecticut, usa	41.0
63707	225066	lansing, michigan, usa	38.0
63708	230825	pawtucket, rhode island, usa	
63709	236283	orlando, florida, usa	41.0
63710	239626	wellesley, massachusetts, usa	52.0
63711	242073	aldergrove, british columbia, canada	28.0
63712	251422	cumberland, maryland, usa	23.0
63713	265313	morrisville, north carolina, usa	33.0
63714	8971	berlin, berlin, germany	27.0
63715	35407	gütersloh, nordrhein-westfalen, germany	48.0
63716	65710	luzern, luzern, switzerland	34.0
63717	237070	allenwinden, zug, switzerland	29.0
63718	268711	zug, zug, switzerland	30.0
63719	8971	berlin, berlin, germany	27.0
63720	8971	berlin, berlin, germany	27.0
63721	8971	berlin, berlin, germany	27.0
63722	8971	berlin, berlin, germany	27.0
63723	43436	san diego, california, usa	29.0
63724	8971	berlin, berlin, germany	27.0
63725	8971	berlin, berlin, germany	27.0
63726	8971	berlin, berlin, germany	27.0
63727	8971	berlin, berlin, germany	27.0
63728	80754	duisburg, nordrhein-westfalen, germany	26.0
63729	259205	magdeburg, sachsen-anhalt, germany	24.0
63730	8971	berlin, berlin, germany	27.0
63731	8971	berlin, berlin, germany	27.0
63732	8971	berlin, berlin, germany	27.0
63733	8971	berlin, berlin, germany	27.0
63734	48268	vienna, vienna, austria	18.0
63735	8971	berlin, berlin, germany	27.0
63736	12982	getxo, vizcaya, spain	41.0
63737	36606	san marcos, california, usa	39.0
63738	51742	brooklyn, new york, usa	
63739	53229	minneapolis, minnesota, usa	35.0
63740	69078	new york, new york, usa	42.0
63741	98741	fairbanks, alaska, usa	30.0
63742	143792	nottingham, england, united kingdom	25.0
63743	204864	simi valley, california, usa	47.0
63744	240035	birmingham, alabama, usa	
63745	257625	medfield, massachusetts, usa	22.0
63746	271622	malmok, n/a, aruba	
63747	8971	berlin, berlin, germany	27.0
63748	42352	baltimore, maryland, usa	41.0
63749	58426	houghton, michigan, usa	26.0
63750	77886	magnolia, texas, usa	38.0
63751	123988	amarillo, texas, usa	32.0
63752	147874	western springs, illinois, usa	
63753	197405	prince george, british columbia, canada	
63754	200585	porto alegre, rio grande do sul, brazil	18.0
63755	243077	ann arbor, michigan, usa	34.0
63756	8971	berlin, berlin, germany	27.0
63757	70628	berlin, ,	35.0
63758	9141	durango, colorado, usa	65.0
63759	9141	durango, colorado, usa	65.0
63760	98391	morrow, georgia, usa	52.0
63761	264780	oak ridge, tennessee, usa	
63762	270838	rosemead, california, usa	53.0
63763	277639	forsyth, montana, usa	48.0
63764	9141	durango, colorado, usa	65.0
63765	16795	mechanicsville, maryland, usa	47.0
63766	18689	pullman, washington, usa	
63767	19085	menomonie, wisconsin, usa	60.0
63768	25981	nj, new jersey, usa	
63769	26544	woodbridge, virginia, usa	37.0
63770	26620	napa, california,	
63771	31550	gray, maine, usa	
63772	39284	redmond, washington, usa	
63773	50730	mcallen, texas, usa	
63774	60977	st. petersburg, florida, usa	
63775	76102	buckfield, maine, usa	33.0
63776	76352	olympia, washington, usa	58.0
63777	83178	austin, texas, usa	52.0
63778	87141	huntington beach, california, usa	
63779	95011	racine, wisconsin, usa	31.0
63780	97160	north port, florida, usa	
63781	102210	port jefferson, new york, usa	
63782	115705	athens, georgia, usa	
63783	119575	north vancouver, british columbia, canada	30.0
63784	124942	olympia, washington, usa	
63785	127200	urbana, illinois, usa	
63786	128341	richmond, california, usa	
63787	130474	nashville, tennessee, usa	33.0
63788	133571	olney, maryland, usa	39.0
63789	142479	portland, maine, usa	
63790	146057	bryant, alabama, usa	
63791	150026	greenville, south carolina, usa	25.0
63792	156150	howell, new jersey, usa	36.0
63793	162610	tempe, arizona, usa	29.0
63794	163202	los angeles, california, usa	26.0
63795	164513	toronto, ontario, canada	
63796	167349	keller, texas, usa	33.0
63797	174034	surrey, british columbia, canada	50.0
63798	185233	winnemucca, nevada, usa	31.0
63799	192176	portland, oregon, usa	58.0
63800	207494	huntsville, alabama, usa	42.0
63801	208406	kansas city, missouri, usa	30.0
63802	208901	lagrange, kentucky, usa	
63803	224435	warren, michigan, usa	24.0
63804	228108	navarre, florida, usa	
63805	228764	oakdale, california, usa	39.0
63806	234623	scarborough, maine, usa	
63807	237477	new boston, ohio, usa	32.0
63808	242891	rockwall, texas, usa	84.0
63809	246230	ofallon, missouri, usa	52.0
63810	252222	mississauga, ontario, canada	21.0
63811	252654	hoboken, new jersey, usa	
63812	252695	lincoln, nebraska, usa	
63813	269566	seattle, washington, usa	9.0
63814	271284	alexandria, virginia, usa	50.0
63815	274308	delray beach, florida, usa	33.0
63816	9141	durango, colorado, usa	65.0
63817	9141	durango, colorado, usa	65.0
63818	9141	durango, colorado, usa	65.0
63819	9177	leicester, leicestershire, united kingdom	26.0
63820	36003	shah alam, selangor, malaysia	26.0
63821	56856	escondido, california, usa	23.0
63822	57932	gouda, zuid holland, netherlands	
63823	69405	ede, gelderland, netherlands	36.0
63824	117984	toronto, ontario, canada	31.0
63825	120155	long beach, mississippi, usa	42.0
63826	266226	new york, new york, usa	
63827	9227	glendora, california, usa	24.0
63828	22521	montgomery, alabama, usa	18.0
63829	35859	duluth, minnesota, usa	
63830	41985	boston, massachusetts, usa	25.0
63831	57632	pearland, texas,	
63832	87929	portland, maine, usa	25.0
63833	90695	sydney, new south wales, australia	22.0
63834	98904	billings, montana, usa	28.0
63835	140436	dieppe, new brunswick, canada	32.0
63836	141444	west springfield, massachusetts,	
63837	160819	miami, florida, usa	43.0
63838	172167	nassau bay, texas, usa	
63839	174304	st. louis, missouri, usa	26.0
63840	177314	toronto, ontario, canada	19.0
63841	181176	st. louis, missouri, usa	43.0
63842	185011	mountain brook, alabama, usa	42.0
63843	217740	madrid, madrid, spain	37.0
63844	230496	simi valley, california, usa	34.0
63845	232052	lakeland, florida, usa	26.0
63846	242639	avon, connecticut, usa	17.0
63847	257962	toronto, ontario, canada	
63848	270146	little rock, arkansas, usa	23.0
63849	9417	whitby, ontario, canada	26.0
63850	16718	houston, texas, usa	29.0
63851	54335	north haven, connecticut, usa	43.0
63852	73757	gernsbach, baden-wuerttemberg, germany	
63853	102967	olympia, washington, usa	54.0
63854	113519	pleasanton, california, usa	
63855	114868	edmonton, alberta, canada	31.0
63856	137684	houston, texas, usa	
63857	142093	storm lake, iowa, usa	
63858	145451	winter haven, florida, usa	63.0
63859	148744	campbellsport, wisconsin, usa	67.0
63860	153662	ft. stewart, georgia, usa	44.0
63861	183540	green cove springs, florida, usa	35.0
63862	197775	iasi, iasi, romania	21.0
63863	201017	palmetto bay, florida, usa	36.0
63864	209756	sacramento, california, usa	36.0
63865	211098	clarksville, tennessee, usa	
63866	224138	carlsbad, california, usa	
63867	232712	long island, new york, usa	24.0
63868	242008	subang jaya, selangor, malaysia	19.0
63869	246655	mooresville, north carolina, usa	
63870	256407	florissant, missouri, usa	58.0
63871	9613	collings lakes, new jersey, usa	34.0
63872	9856	glendale, colorado, usa	22.0
63873	36836	raleigh, north carolina, usa	56.0
63874	56856	escondido, california, usa	23.0
63875	93629	baton rouge, louisiana, usa	54.0
63876	128835	bellingham, washington, usa	60.0
63877	143506	hillsborough, north carolina,	
63878	148744	campbellsport, wisconsin, usa	67.0
63879	151799	bismarck, north dakota, usa	27.0
63880	165308	new berlin, wisconsin, usa	33.0
63881	174216	hamilton, ohio, usa	36.0
63882	199336	edison, new jersey, usa	
63883	201526	vancouver, british columbia, canada	25.0
63884	226491	chapel hill, north carolina, usa	
63885	240144	muskego, wisconsin, usa	34.0
63886	249894	duncansville, pennsylvania, usa	
63887	9856	glendale, colorado, usa	22.0
63888	268330	miami, florida, usa	23.0
63889	9856	glendale, colorado, usa	22.0
63890	46145	chardon, ohio, usa	43.0
63891	52853	yuba city, california, usa	61.0
63892	60244	alvin, texas, usa	47.0
63893	63394	eufaula, alabama, usa	22.0
63894	66964	germantown, wisconsin, usa	20.0
63895	71587	herkimer, new york, usa	
63896	78834	honolulu, hawaii, usa	28.0
63897	99077	athens, georgia, usa	
63898	107021	indianapolis, indiana, usa	45.0
63899	110040	philadelphia, pennsylvania, usa	23.0
63900	115120	sherman oaks, california, usa	29.0
63901	120873	los angeles, california, usa	59.0
63902	125039	lafayette, indiana, usa	27.0
63903	127359	beaverton, oregon, usa	33.0
63904	146571	cary, north carolina, usa	
63905	179019	little falls, new york,	
63906	185384	st. charles, missouri, usa	
63907	196077	disputanta, virginia, usa	28.0
63908	231832	concord, ohio, usa	44.0
63909	232131	oakland, california, usa	
63910	234122	raleigh, north carolina, usa	
63911	234723	miami, florida, usa	
63912	241414	northampton, massachusetts, usa	23.0
63913	243700	milwaukee, wisconsin, usa	
63914	259006	saginaw, michigan, usa	28.0
63915	263163	austin, texas, usa	26.0
63916	263877	victoria, british columbia, canada	44.0
63917	276641	porto, porto, portugal	25.0
63918	9856	glendale, colorado, usa	22.0
63919	64629	eugene, oregon, usa	57.0
63920	196160	auburn, alabama, usa	22.0
63921	265940	lakewood, colorado, usa	21.0
63922	9856	glendale, colorado, usa	22.0
63923	36606	san marcos, california, usa	39.0
63924	65584	tulsa, oklahoma, usa	26.0
63925	69697	west sacramento, california, usa	24.0
63926	77940	melaka, melaka, malaysia	
63927	107784	tarentum, pennsylvania, usa	
63928	129465	durham, north carolina, usa	33.0
63929	131046	ellington, connecticut, usa	26.0
63930	136010	brampton, ontario, canada	
63931	137742	santo domingo, distrito nacional, dominican republic	24.0
63932	145619	middletown, connecticut, usa	36.0
63933	175003	round rock, texas, usa	33.0
63934	190925	hobe sound, florida, usa	51.0
63935	212965	akron,, ohio, usa	43.0
63936	216683	san jose, california, usa	
63937	226545	mesa, arizona, usa	38.0
63938	228764	oakdale, california, usa	39.0
63939	229551	ottawa, ontario, canada	28.0
63940	245963	saint louis, missouri, usa	
63941	247447	long beach, california, usa	19.0
63942	254465	maryville, tennessee, usa	22.0
63943	261829	fpo, ap, usa	32.0
63944	261998	seal beach, california, usa	28.0
63945	9856	glendale, colorado, usa	22.0
63946	30276	wildwood, new jersey, usa	49.0
63947	60098	elizabeth city, north carolina, usa	35.0
63948	78783	chantilly, virginia, usa	49.0
63949	84024	abilene, texas, usa	37.0
63950	135458	ottawa, ontario, canada	24.0
63951	182053	london, ontario, canada	30.0
63952	212898	la ronge, saskatchewan, canada	
63953	261829	fpo, ap, usa	32.0
63954	9856	glendale, colorado, usa	22.0
63955	127519	west haven, connecticut, usa	33.0
63956	261829	fpo, ap, usa	32.0
63957	274061	gahanna/columbus, ohio, usa	26.0
63958	9856	glendale, colorado, usa	22.0
63959	147847	greenville, illinois, usa	
63960	181103	virginia beach, virginia, usa	25.0
63961	188010	edmonton, alberta, canada	
63962	198711	little canada, minnesota, usa	62.0
63963	212898	la ronge, saskatchewan, canada	
63964	230522	colorado springs, colorado, usa	52.0
63965	242824	belton, texas, usa	21.0
63966	256167	temecula, california, usa	14.0
63967	268330	miami, florida, usa	23.0
63968	278137	san antonio, texas, usa	27.0
63969	9856	glendale, colorado, usa	22.0
63970	102967	olympia, washington, usa	54.0
63971	104113	springfield, missouri, usa	24.0
63972	110973	wiley ford, west virginia, usa	43.0
63973	119248	fpo, ap, usa	12.0
63974	138284	chester, idaho, usa	19.0
63975	141468	edmonton, alberta, canada	
63976	143253	dyersburg, tennessee, usa	27.0
63977	173291	greensboro, north carolina, usa	29.0
63978	195694	tucson, arizona, usa	29.0
63979	203968	cumberland, maryland, usa	
63980	204167	watervliet, new york, usa	30.0
63981	207782	midland, texas, usa	28.0
63982	207825	fairbanks, alaska, usa	52.0
63983	227447	kelseyville, california, usa	38.0
63984	230317	hamilton, ontario,	18.0
63985	238120	louisville, kentucky, usa	25.0
63986	238541	vancouver, british columbia, canada	
63987	256167	temecula, california, usa	14.0
63988	268330	miami, florida, usa	23.0
63989	275673	lake forest, california, usa	
63990	9856	glendale, colorado, usa	22.0
63991	55492	antioch, illinois, usa	43.0
63992	125903	cardiff, england, united kingdom	22.0
63993	152312	portland, oregon, usa	20.0
63994	213316	rotherham, england, united kingdom	32.0
63995	216321	oxford, oxford, united kingdom	
63996	250980	cambridge, cambridgeshire, united kingdom	25.0
63997	9908	woodstock, georgia, usa	36.0
63998	9908	woodstock, georgia, usa	36.0
63999	16795	mechanicsville, maryland, usa	47.0
64000	25981	nj, new jersey, usa	
64001	49900	catonsville, maryland, usa	48.0
64002	60278	thousand oaks, california, usa	
64003	98391	morrow, georgia, usa	52.0
64004	105968	anchorage, alaska, usa	41.0
64005	108481	west vancouver, british columbia, canada	
64006	143253	dyersburg, tennessee, usa	27.0
64007	153662	ft. stewart, georgia, usa	44.0
64008	153719	clarendon, texas, usa	49.0
64009	166824	nova, virginia, usa	
64010	190925	hobe sound, florida, usa	51.0
64011	202036	port washington, new york, usa	
64012	244627	shelbyville, tennessee, usa	32.0
64013	252071	catawba, wisconsin, usa	32.0
64014	9908	woodstock, georgia, usa	36.0
64015	19224	redondo beach, california, usa	
64016	35050	west columbia, south carolina, usa	33.0
64017	37311	oroville, california, usa	
64018	37584	wyncote, pennsylvania, usa	44.0
64019	41781	clinton twp., michigan, usa	54.0
64020	46633	la ronge, saskatchewan, canada	23.0
64021	52159	richmond, california, usa	49.0
64022	57449	rudersberg, baden-württemberg, germany	29.0
64023	60707	manchester, new hampshire, usa	38.0
64024	78783	chantilly, virginia, usa	49.0
64025	78834	honolulu, hawaii, usa	28.0
